Okay,okay,0.34,0.49
wakes,wakes,434.65,434.95
up,up,434.95,435.02
he,he,435.09,435.19
hears,hears,435.23,435.87
this,this,436.0,436.47
like,like,436.69,436.96
eerie,eerie,437.46,437.83
voice,voice,437.84,438.2
just,just,438.21,438.25
saying,,,
Merlin,merlin,438.56,439.0
Merlin,merlin,439.0,439.33
over,over,439.33,439.46999999999997
and,and,439.47,439.55
over,over,439.55,439.79
again,again,439.79,440.08000000000004
um,um,440.4,440.91999999999996
and,and,441.429999,441.729999
he,he,441.73,442.09000000000003
it,it,442.09,442.21999999999997
seems,seems,442.94,442.97999999999996
to,to,442.97999999999996,442.99999999999994
be,,,
coming,,,
from,,,
the,the,443.17,443.3
ground,ground,443.3,443.69
or,or,443.8,444.12
somewhere,somewhere,444.29,444.51000000000005
under,under,444.55,444.79
him,him,444.79,445.02000000000004
Um,um,446.82,447.23
but,but,447.63,447.77
then,then,447.77,448.03
the,the,448.71999900000003,449.18999900000006
um,um,449.199999,449.569999
his,his,449.58,449.84
caretaker,caretaker,450.059999,450.709999
the,the,450.79999899999996,451.10999899999996
court,court,451.52,451.76
physician,physician,451.76,452.34
comes,comes,452.76,452.90999999999997
back,back,453.09,453.28999999999996
in,in,453.3,453.62
tells,tells,453.66,453.91
Merlin,merlin,453.91,454.22
he,he,454.22,454.34000000000003
pulled,pulled,454.34,454.61999999999995
a,a,454.62,454.67
couple,couple,454.67,454.97
strings,strings,455.0,455.49
uh,uh,455.96,456.28999999999996
and,and,456.32,456.44
that,that,456.45,456.48
he,he,456.5,456.67
can,can,456.7,456.78
go,go,456.78,457.0
So,so,458.9,459.48
that,that,460.059999,460.21999900000003
happens,happens,460.219999,460.74999899999995
um,um,460.77,461.14
with,with,461.139999,461.269999
the,the,461.27,461.35999999999996
one,one,461.36,461.54
exception,exception,461.54,462.19
that,that,462.7,462.96
he,he,462.969999,463.129999
has,has,463.13,463.36
to,to,463.36,463.5
like,like,463.5,463.71
do,,,
one,one,463.84,463.94
of,of,463.94,463.98
those,those,463.98,464.14000000000004
medieval,medieval,464.17,464.68
things,things,464.69,464.93
where,where,464.929999,464.999999
he,he,465.0,465.11
sticks,sticks,465.12,465.44
his,his,465.469999,465.61999899999995
arms,arms,466.049999,466.45999900000004
and,and,466.459999,466.559999
head,head,466.57,466.90999999999997
through,through,466.959999,467.259999
like,like,467.26,467.7
this,this,467.75,467.97
holes,holes,468.26,468.62
in,in,468.619999,468.729999
a,a,468.73,468.99
um,um,468.97,469.40000000000003
panel,panel,469.95,470.36
more,more,470.85,470.98
or,or,470.98,471.04
less,less,471.04,471.25
and,and,471.95,471.97999999999996
kids,kids,471.98,472.1
are,are,472.1,472.16
like,like,472.16,472.34000000000003
throwing,throwing,472.35,472.8
fruits,fruits,472.89,473.27
and,and,473.27,473.43
vegetables,vegetables,473.43,473.99
at,at,473.99,474.12
him,him,474.12,474.28000000000003
Uh,uh,474.72,475.18
it’s,it's,475.19,475.28
all,all,475.28,475.45
in,in,475.45,475.53
good,good,475.53,475.7
fun,fun,475.7,475.84999999999997
though,though,475.86,475.99
he’s,he's,476.03,476.17999999999995
laughing,laughing,476.179999,476.58999900000003
And,and,477.02,477.18
then,then,477.179999,477.459999
this,this,477.48,477.84000000000003
uh,uh,478.4,478.67999999999995
a,a,478.75,478.83
different,,,
woman,woman,479.099999,479.44999900000005
comes,comes,479.45,479.75
by,by,479.75,480.16
and,and,480.62,481.12
she,she,481.139999,481.47999899999996
was,was,481.71,481.89
there,there,481.9,482.19
when,when,482.19,482.54
he,he,482.86,483.02000000000004
defended,defended,483.02,483.51
the,the,483.52,483.83
um,um,483.86,484.28000000000003
like,like,484.33,484.59
the,the,487.72,488.43
kid,kid,488.81,489.15
and,and,489.18,489.37
then,then,489.37,489.62
um,um,489.64,490.03
she,she,490.06,490.21
says,says,490.21,490.53
she’s,she's,490.57,490.74
kind,kind,490.74,490.86
of,of,490.86,490.95
joking,joking,490.95,491.22999999999996
around,around,491.23,491.45000000000005
with,with,491.45,491.56
him,him,491.56,491.71
just,just,491.78999999999996,491.83
saying,saying,491.83,492.14
like,like,492.67,493.0
oh,oh,494.3,494.47
that,that,494.47,494.62
was,was,494.62,494.75
really,really,494.75,494.92
brave,brave,494.929999,495.309999
and,and,495.309999,495.389999
she,she,495.389999,495.459999
said,said,495.46,495.69
but,but,495.69,495.8
it,,,
was,,,
like,like,495.96,496.15
a,a,496.15,496.21
good,good,496.21,496.37
thing,thing,496.37,496.52
you,you,496.52,496.63
didn’t,didn't,496.63,496.76
get,get,496.76,496.84999999999997
into,into,496.849999,497.02999900000003
a,a,497.03,497.11999999999995
fight,fight,497.12,497.36
with,with,497.36,497.49
Arthur,arthur,497.5,497.92
because,because,497.95,498.33
like,like,498.759999,499.049999
he’s,he's,499.23,499.64000000000004
kind,kind,500.07,500.3
of,of,500.299999,500.419999
like,like,500.42,500.69
he,he,500.7,500.9
couldn’t,couldn't,500.9,501.12
beat,beat,501.179999,501.389999
up,up,501.49,501.73
Arthur,arthur,501.73,502.13
more,more,502.17,502.36
or,or,502.359999,502.419999
less,less,502.42,502.64000000000004
is,is,502.639999,502.769999
what,what,502.859999,503.059999
her,her,503.07,503.26
idea,idea,503.26,503.53999999999996
is,is,503.539999,503.679999
And,and,504.139999,504.529999
um,um,504.539999,504.939999
he,he,505.27,505.39
laughs,laughs,505.39,505.7
it,it,505.7,505.83
off,off,505.83,506.14
and,and,506.4,506.82
that’s,that's,507.07,507.21
it,it,507.21,507.34999999999997
uh,uh,509.09999999999997,509.43
some,some,509.51,509.58
time,time,509.58,509.65999999999997
before,before,509.98,510.43
or,or,510.43,510.54
after,after,510.54,511.12
all,all,511.12,511.33
that,that,511.33,511.66999999999996
um,um,512.28,512.72
there’s,there's,512.8100000000001,513.1
a,a,513.58,513.59
scene,scene,513.59,514.0300000000001
in,,,
the,the,514.08,514.25
woods,woods,514.25,514.71
So,so,514.719999,514.9199990000001
there’s,there's,514.92,515.2199999999999
this,this,515.219999,515.449999
tent,tent,515.52,515.86
and,and,515.92,516.3499999999999
there’s,there's,516.4899999999999,516.54
a,a,516.54,516.5899999999999
woman,woman,516.5899999999999,516.8899999999999
inside,inside,516.8899999999999,517.3399999999999
it,it,517.3399999999999,517.55
and,and,517.9499999999999,518.3999999999999
um,um,518.42,518.9599999999999
she,she,519.6599999999999,519.6899999999999
hears,hears,519.86,520.01
a,a,520.01,520.0699999999999
noise,noise,520.07,520.3000000000001
outside,outside,520.299999,520.789999
and,and,520.789999,520.939999
it,it,520.959999,521.069999
turns,turns,521.07,521.3100000000001
out,out,521.309999,521.409999
to,to,521.41,521.4499999999999
be,be,521.449999,521.5499990000001
one,one,521.549999,521.669999
of,of,521.67,521.76
her,her,521.76,521.9
guards,guards,521.9,522.3
or,or,522.299999,522.3599989999999
something,something,522.359999,522.839999
and,and,522.84,522.9300000000001
he,he,522.93,523.01
comes,comes,523.01,523.24
in,in,523.24,523.45
and,and,523.47,523.57
we,we,523.57,523.84
learn,,,
that,that,524.31,524.4399999999999
she’s,she's,524.44,524.6400000000001
headed,headed,524.64,524.96
towards,towards,524.96,525.4200000000001
the,,,
uh,uh,526.17,526.4799999999999
castle,castle,526.52,527.0
And,and,527.65,527.68
then,then,527.85,528.25
um,um,528.28,528.74
uh,uh,530.66,531.18
later,later,531.41,531.85
he,he,531.86,532.04
goes,goes,532.04,532.29
out,out,532.29,532.65
uh,uh,533.02,533.34
tries,tries,533.4,533.77
like,like,533.809999,534.0999989999999
he,he,534.17,534.41
hears,hears,534.42,534.67
some,some,534.679999,534.889999
noise,noise,534.889999,535.179999
out,out,535.179999,535.299999
in,in,535.299999,535.3199989999999
the,the,535.349999,535.459999
woods,woods,535.46,535.6800000000001
so,so,535.719999,535.829999
he,he,535.83,535.97
checks,checks,535.969999,536.239999
what,what,536.24,536.33
it,it,536.33,536.45
is,is,536.45,536.84
Um,um,537.28,537.85
we,we,538.57,538.7
don’t,don't,538.699999,538.8899990000001
see,see,538.98,539.1800000000001
anything,anything,539.18,539.54
but,but,539.559999,539.809999
next,next,540.209999,540.569999
we,we,540.57,540.63
hear,hear,540.72,541.13
a,a,541.89,541.9
scream,scream,541.9,542.4599999999999
from,from,542.5,542.8
like,like,542.8,543.02
this,this,543.5699999999999,543.63
is,is,543.63,543.66
uh,uh,543.66,543.86
a,a,544.16,544.6899999999999
scene,scene,544.74,545.14
takes,takes,545.55,545.77
place,place,545.77,545.9499999999999
inside,inside,545.95,546.2800000000001
the,the,546.28,546.38
tent,tent,546.39,546.6999999999999
And,and,547.11,547.3100000000001
then,then,547.31,547.63
um,um,547.69,548.0200000000001
another,another,548.05,548.39
figure,figure,548.389999,548.709999
approaches,approaches,548.71,549.13
the,the,549.13,549.2
tent,tent,549.2,549.49
and,and,549.809999,549.929999
this,this,549.929999,550.029999
time,time,550.03,550.3
it’s,it's,550.309999,550.5699989999999
like,like,551.23,551.45
this,this,551.45,551.6500000000001
old,old,551.66,552.0899999999999
kind,kind,552.28,552.4399999999999
of,of,552.44,552.5100000000001
decrepit,decrepit,552.509999,552.939999
lady,lady,552.94,553.23
Probably,probably,554.21,554.87
um,um,554.92,555.18
she,she,555.179999,555.3199989999999
looks,looks,555.32,555.5
like,like,555.5,555.69
the,the,555.69,555.86
woman,woman,556.039999,556.389999
who,who,556.389999,556.749999
um,um,557.129999,557.419999
the,the,557.449999,557.6899990000001
son,son,557.959999,558.269999
or,or,558.33,558.45
the,the,558.45,558.57
mother,mother,558.58,559.0300000000001
of,of,559.04,559.29
the,the,559.34,559.7800000000001
man,man,560.32,560.63
who,who,560.63,560.7
was,was,560.7,560.88
executed,executed,560.88,561.55
So,so,562.0,562.36
um,um,562.36,562.75
yeah,yeah,564.37,564.66
she’s,she's,564.66,564.92
this,this,565.4,565.61
witch,witch,565.63,565.87
She,she,565.87,566.0
comes,comes,566.0,566.31
in,in,566.309999,566.669999
she,she,567.059999,567.419999
has,has,567.429999,567.629999
like,like,567.779999,567.839999
this,this,567.839999,568.079999
uh,uh,568.51,568.8
voodoo,voodoo,568.91,569.18
doll,doll,569.179999,569.439999
that,that,569.45,569.58
she,she,569.58,569.9000000000001
stabs,stabs,569.91,570.3
a,a,570.3,570.3599999999999
couple,couple,570.36,570.8100000000001
of,of,570.83,570.85
times,times,570.849999,571.199999
and,and,571.57,571.7700000000001
then,then,571.77,572.16
the,the,572.21,572.6700000000001
uh,uh,572.719999,573.199999
woman,,,
in,,,
the,the,573.62,573.76
tent,tent,573.759999,574.019999
kind,kind,574.23,574.41
of,of,574.41,574.53
falls,falls,574.529999,574.849999
over,over,574.85,575.19
and,and,575.559999,575.9699989999999
is,is,575.98,576.35
silent,silent,576.36,576.77
and,and,576.77,576.9399999999999
still,still,577.01,577.54
And,and,578.14,578.3
then,then,578.3,578.55
she,she,578.56,578.5799999999999
has,has,578.7499999999999,579.02
this,this,579.0899999999999,579.2499999999999
um,um,579.42,579.8499999999999
potion,potion,581.1,581.61
thing,thing,581.66,582.01
on,on,582.02,582.17
a,a,582.17,582.2199999999999
necklace,necklace,582.22,582.72
that,that,582.72,582.89
she,she,582.89,583.0699999999999
keeps,keeps,583.07,583.3000000000001
rubbing,rubbing,583.3,583.74
and,and,584.139999,584.3199989999999
then,then,584.32,584.6
says,says,588.15,588.2099999999999
a,a,588.21,588.26
couple,couple,588.259999,588.5699989999999
of,of,588.57,588.6400000000001
words,words,588.639999,589.049999
um,um,589.13,589.46
a,a,589.8100000000001,589.82
bunch,bunch,589.82,589.98
of,of,589.98,590.09
like,like,590.1,590.24
incantations,<unk>,590.25,590.9100000000001
to,to,591.77,592.0
it,it,592.0,592.18
it,it,592.18,592.31
glows,glows,592.32,592.7800000000001
and,and,592.779999,592.889999
then,,,
she,she,593.0,593.15
turns,turns,593.15,593.52
into,into,593.52,593.89
the,the,593.92,594.05
woman,woman,594.049999,594.3299989999999
who,who,594.33,594.5
was,was,594.5,595.0
used,used,595.5,595.73
to,to,595.74,595.87
be,be,595.87,596.03
like,like,596.03,596.22
alive,alive,596.23,596.73
and,and,596.8,596.9599999999999
well,well,596.96,597.26
in,in,597.26,597.35
the,the,597.35,597.4300000000001
tent,tent,597.43,597.7299999999999
And,and,598.28,598.39
then,then,598.39,598.63
um,um,598.66,599.02
she,she,600.84,600.86
looks,looks,600.86,600.9
at,,,
herself,,,
in,,,
the,the,601.07,601.1600000000001
mirror,mirror,601.16,601.43
though,though,601.43,601.6099999999999
and,and,601.61,601.6800000000001
the,the,601.69,601.7900000000001
mirror,mirror,601.79,602.0699999999999
shows,shows,602.07,602.2600000000001
that,that,602.27,602.4
she’s,she's,602.4,602.6
still,still,602.599999,602.859999
this,this,602.86,603.07
like,like,603.07,603.2800000000001
kind,kind,603.59,603.7900000000001
of,of,603.79,603.9399999999999
old,old,603.95,604.35
witch,witch,604.59,605.0500000000001
Uh,uh,605.52,605.9499999999999
so,so,606.0,606.52
yeah,yeah,606.889999,607.139999
that’s,that's,607.139999,607.469999
that,that,608.07,608.48
scene,scene,608.65,609.2099999999999
And,,,
then,then,609.63,610.09
um,um,610.109999,610.519999
the,the,612.23,612.35
next,next,612.35,612.64
time,time,612.64,613.02
we,we,613.1,613.3000000000001
see,see,613.3,613.4799999999999
her,her,613.48,613.66
she,she,613.66,614.13
uh,uh,614.65,615.03
is,is,615.07,615.21
coming,coming,615.21,615.5300000000001
off,off,615.53,615.73
of,of,615.73,615.9
a,a,615.9,616.01
horse,horse,616.02,616.4
and,and,616.46,617.0300000000001
um,um,617.43,618.05
walking,walking,618.37,619.08
into,into,619.09,619.9200000000001
the,the,620.27,620.6899999999999
castle,castle,620.73,621.27
So,so,621.59,622.11
uh,uh,622.55,623.04
oh,oh,623.63,623.86
and,and,623.86,624.01
also,also,624.009999,624.449999
when,when,624.46,624.63
she,she,624.63,624.88
steps,steps,624.889999,625.1999989999999
off,off,625.2,625.3900000000001
we,we,625.389999,625.489999
see,see,625.49,625.63
that,that,625.63,625.76
even,,,
the,the,625.91,626.0799999999999
water,water,626.08,626.4000000000001
reflects,reflects,626.4,626.9399999999999
like,like,627.08,627.3100000000001
who,who,627.67,627.8399999999999
she,she,627.839999,627.999999
really,really,628.0,628.27
is,is,628.27,628.38
which,which,628.389999,628.539999
is,is,628.539999,628.629999
like,like,628.629999,628.799999
this,this,628.799999,628.939999
old,old,628.949999,629.1599990000001
witch,witch,629.16,629.41
and,and,629.41,629.55
not,not,629.549999,629.8199989999999
um,um,630.129999,630.359999
this,,,
like,like,630.55,630.74
young,young,630.75,631.09
brunette,brunette,631.51,631.83
lady,lady,631.83,632.1800000000001
So,so,632.61,632.95
um,um,632.95,633.34
she,she,634.95,635.39
kind,kind,635.83,635.94
of,of,635.94,636.0400000000001
walks,walks,636.04,636.36
in,in,636.36,636.39
the,the,636.44,636.5500000000001
king,king,636.55,636.8199999999999
is,is,636.82,637.07
very,very,637.26,637.63
very,very,637.63,637.85
happy,happy,637.85,638.1800000000001
to,to,638.179999,638.1999989999999
see,see,638.2,638.4100000000001
her,her,638.41,638.74
Uh,uh,639.24,639.48
we,we,639.48,639.6800000000001
learn,learn,639.679999,640.029999
that,that,640.099999,640.389999
she,she,640.8,641.38
is,,,
like,like,641.77,641.96
a,a,641.96,642.0400000000001
singer,singer,642.08,642.5200000000001
for,for,642.96,643.2800000000001
all,all,643.309999,643.509999
like,like,643.649999,643.689999
the,the,643.689999,643.719999
festival,,,
stuff,,,
that’s,that's,644.889999,645.109999
going,going,645.11,645.4300000000001
on,on,645.429999,645.549999
And,and,646.4,646.55
then,then,646.549999,646.689999
so,so,646.690001,646.970001
he,he,646.969999,647.1599990000001
just,,,
like,,,
sends,,,
her,,,
on,,,
her,her,647.889999,647.909999
way,way,647.91,648.14
says,says,648.17,648.53
thanks,thanks,648.93,649.18
for,for,649.18,649.3299999999999
coming,coming,649.33,649.73
Um,um,650.72,651.21
so,so,652.81,653.2299999999999
Merlin,merlin,653.37,654.04
is,is,654.05,654.67
uh,uh,655.32,655.7
like,like,655.79,656.11
out,out,656.35,656.57
and,and,656.57,656.6
about,,,
again,again,656.98,657.3100000000001
and,and,657.36,657.91
um,um,658.32,659.0400000000001
this,this,660.29,660.63
time,time,660.63,661.36
wait,wait,663.23,663.5
no,no,664.18,664.43
not,not,664.43,664.6099999999999
yet,yet,664.609999,664.869999
This,this,664.869999,665.0599990000001
time,time,665.059999,665.419999
he,he,665.68,665.91
is,is,665.91,666.1
sent,sent,666.109999,666.419999
to,to,666.43,666.64
give,give,666.65,667.0699999999999
uh,uh,667.57,668.12
her,her,668.32,668.57
like,like,668.57,668.75
the,the,668.75,668.87
singer,singer,668.89,669.31
um,um,669.66,670.2199999999999
like,like,670.72,671.02
this,this,671.23,671.38
little,little,671.38,671.73
thing,thing,672.15,672.42
for,for,672.46,672.61
her,her,672.61,672.77
voice,voice,672.77,673.09
It’s,,,
like,,,
a,a,673.38,673.41
vial,vial,673.41,673.99
presumably,presumably,674.02,674.34
of,of,674.34,674.4100000000001
like,like,674.69,674.8000000000001
some,some,674.8800000000001,675.0400000000001
kind,kind,675.0400000000001,675.1300000000001
of,of,675.86,676.12
medicine,medicine,676.13,676.51
for,for,676.51,676.53
her,her,676.54,676.7099999999999
voice,voice,676.71,677.13
And,and,677.54,677.9699999999999
um,um,677.99,678.49
so,,,
he,he,678.7,678.88
goes,goes,678.88,679.11
to,to,679.11,679.24
her,her,679.24,679.73
like,like,680.11,680.37
room,room,681.19,681.6700000000001
I,i,681.799999,681.909999
guess,guess,681.91,682.17
and,and,682.6,683.0400000000001
um,um,683.09,683.5400000000001
he,he,684.07,684.1700000000001
puts,puts,684.17,684.38
it,it,684.379999,684.499999
down,down,684.5,684.69
at,at,684.690001,684.8000010000001
first,first,684.81,685.02
because,because,685.02,685.13
no,no,685.139999,685.219999
one’s,one's,685.219999,685.399999
there,there,685.4,685.63
And,and,685.67,686.03
he,he,687.28,687.3
notices,notices,687.3,687.6999999999999
like,like,687.71,687.9200000000001
that,that,688.25,688.48
voodoo,voodoo,688.55,688.81
doll,doll,688.81,689.0999999999999
that,that,689.1,689.35
she,she,689.8100000000001,690.07
had,had,690.24,690.64
um,um,690.66,691.25
stab,stab,691.71,692.1
she,she,692.1,692.12
had,had,692.51,692.8199999999999
been,been,692.82,692.99
stabbing,stabbing,692.99,693.33
in,in,693.33,693.4000000000001
the,the,693.4,693.51
tent,tent,693.52,693.79
And,and,694.219999,694.4099990000001
then,then,694.41,694.6999999999999
uh,uh,694.96,695.51
he,he,696.259999,696.379999
looks,looks,697.23,697.44
fairly,fairly,697.74,698.19
confused,confused,698.19,699.24
and,and,699.54,699.93
um,um,699.94,700.4200000000001
kind,kind,700.639999,700.829999
of,of,700.83,700.89
concerned,concerned,700.959999,701.4399990000001
and,and,701.449999,701.569999
then,then,701.57,701.73
he,he,702.19,702.58
uh,uh,702.6,703.0600000000001
like,like,703.18,703.4399999999999
moves,moves,703.49,703.76
this,this,703.77,703.9399999999999
little,little,703.94,704.12
sheet,sheet,704.12,704.36
off,off,704.36,704.62
and,and,705.0,705.28
it’s,it's,705.33,705.51
like,like,705.51,705.64
a,a,705.64,705.72
stack,stack,705.73,706.07
of,of,706.07,706.36
I,i,706.63,706.77
guess,guess,706.77,707.17
what,what,707.35,707.62
we,we,707.62,707.78
would,would,707.78,708.02
understand,understand,708.36,708.76
to,to,709.1,709.12
be,be,709.12,709.14
like,like,709.14,709.17
spell,spell,709.17,709.36
books,books,709.36,709.6
or,or,709.6,709.63
something,something,709.63,710.08
And,,,
he’s,he's,710.389999,710.6999989999999
looking,looking,710.7,710.94
at,at,710.94,711.09
it,it,711.09,711.1800000000001
also,also,711.179999,711.559999
fairly,fairly,711.559999,711.909999
confused,confused,711.91,712.55
Um,um,712.59,712.9
the,the,714.49,714.51
scene,scene,714.679999,714.9699989999999
then,then,714.969999,715.1899990000001
cuts,cuts,715.219999,715.389999
cuts,cuts,715.7,716.0500000000001
to,to,716.08,716.2
the,the,716.2,716.3900000000001
lady,lady,716.4,716.8199999999999
and,and,717.139999,717.729999
she,she,717.969999,718.589999
uh,uh,719.83,720.09
she,she,720.119999,720.3099990000001
looks,looks,720.31,720.56
concerned,concerned,720.56,721.0899999999999
She,she,721.64,722.01
um,um,722.01,722.47
is,is,722.47,722.74
really,really,722.74,722.99
close,,,
to,,,
her,her,723.39,723.5
room,room,723.5,723.78
and,and,723.78,724.02
um,um,724.45,725.0200000000001
turns,turns,725.26,725.47
around,around,725.47,725.64
quickly,quickly,725.64,725.98
walks,walks,725.98,726.29
towards,towards,726.29,726.62
it,it,726.79,726.86
and,and,726.89,727.32
um,um,728.02,728.5
just,just,728.77,728.87
as,as,729.04,729.12
she’s,she's,729.12,729.38
about,about,729.389999,729.609999
to,to,729.61,729.6800000000001
come,come,729.679999,729.869999
in,in,729.87,730.01
Merlin,merlin,730.01,730.29
like,like,730.29,730.41
quickly,quickly,730.42,730.77
puts,puts,730.77,730.99
the,the,730.99,731.09
book,book,731.09,731.3000000000001
down,down,731.3,731.5699999999999
like,like,731.57,731.71
covers,covers,731.71,732.01
it,it,732.009999,732.109999
back,back,732.11,732.32
up,up,732.33,732.5600000000001
And,and,733.08,733.51
um,um,733.52,733.9399999999999
she,she,733.95,733.97
comes,comes,735.58,735.85
in,in,735.849999,736.009999
says,says,736.01,736.33
what,what,736.359999,736.669999
are,are,736.67,736.74
you,you,736.74,736.8100000000001
doing,doing,736.809999,736.9899989999999
here,here,736.99,737.26
And,and,737.66,737.87
then,,,
he,,,
just,just,738.48,738.6700000000001
gives,gives,738.67,738.86
her,her,738.86,738.92
the,the,739.059999,739.169999
medicine,medicine,739.17,739.52
tells,tells,739.52,739.79
her,,,
he,,,
was,,,
there,there,740.24,740.42
to,to,740.42,740.52
deliver,deliver,740.52,740.84
that,that,740.84,741.0600000000001
and,and,741.48,741.87
leaves,leaves,741.9,742.1899999999999
Um,um,742.75,743.31
so,so,744.38,744.57
yeah,yeah,744.57,744.9100000000001
And,and,745.35,745.52
then,then,745.52,745.93
um,um,746.05,746.6099999999999
somewhere,somewhere,748.23,748.65
in,in,748.65,748.76
another,another,748.76,749.13
conversation,conversation,749.13,749.88
with,with,750.27,750.74
the,the,750.98,751.58
uh,uh,751.679999,752.2199989999999
court,court,752.92,753.18
physician,physician,753.179999,753.749999
we,we,754.119999,754.269999
learn,learn,754.27,754.52
that,that,754.529999,754.729999
there,there,754.76,755.24
uh,uh,755.43,755.87
all,all,756.059999,756.2299989999999
the,the,756.23,756.3000000000001
dragons,dragons,756.299999,756.799999
had,had,756.88,757.08
been,been,757.08,757.26
killed,killed,757.26,757.5
twenty,twenty,757.51,757.74
years,years,757.74,757.9300000000001
ago,ago,757.93,758.2399999999999
because,because,758.64,759.14
magic,magic,759.4,759.91
like,like,759.91,760.14
sent,sent,760.15,760.41
this,this,760.59,760.8100000000001
world,world,760.89,761.29
into,into,761.29,761.4499999999999
chaos,chaos,761.45,761.88
except,except,762.19,762.5400000000001
for,for,762.54,762.6899999999999
one,one,762.69,762.99
which,which,762.99,763.15
is,is,763.15,763.3
underneath,underneath,763.36,763.86
the,the,763.87,763.96
castle,castle,763.96,764.47
Um,um,764.9,765.15
so,so,765.4399999999999,765.4599999999999
there’s,there's,766.099999,766.379999
a,a,766.38,766.43
bit,bit,766.429999,766.5799989999999
of,of,766.58,766.69
foreshadowing,<unk>,766.69,767.1300000000001
Um,um,767.94,768.4000000000001
and,and,769.83,769.94
then,then,769.94,769.9700000000001
so,so,770.559999,770.899999
Merlin,merlin,770.929999,771.3199989999999
bumps,bumps,771.36,771.72
into,into,771.719999,772.3099990000001
Arthur,arthur,772.66,773.29
and,and,773.289999,773.419999
his,his,773.43,773.7099999999999
gang,gang,773.75,774.06
on,on,774.059999,774.0799989999999
the,the,774.16,774.29
street,street,774.34,774.61
again,again,774.609999,774.999999
And,and,775.429999,776.009999
um,um,776.039999,776.179999
at,at,776.35,776.52
first,first,776.52,776.92
when,when,776.95,777.13
Arthur,arthur,777.13,777.38
calls,calls,777.38,777.61
out,out,777.61,777.78
to,to,777.78,777.89
him,,,
he,,,
tries,tries,778.55,778.8
to,to,778.8,778.8599999999999
ignore,ignore,778.86,779.15
them,them,779.15,779.37
But,but,779.37,779.53
then,then,779.53,779.8299999999999
Arthur,arthur,780.0,780.22
just,,,
keeps,keeps,780.42,780.62
talking,talking,780.62,781.07
and,and,781.44,781.86
he,he,781.86,782.3000000000001
can’t,,,
ignore,,,
him,him,782.9,782.92
anymore,anymore,782.92,783.41
And,and,783.76,783.9
then,then,783.9,784.16
so,so,784.179999,784.5699989999999
um,um,784.57,785.0400000000001
he,he,789.0,789.55
um,um,789.599999,790.079999
he,he,791.77,791.92
being,being,791.92,792.14
Merlin,merlin,792.14,792.72
uh,uh,793.02,793.37
keeps,keeps,793.39,793.72
like,like,793.78,794.04
kind,kind,794.04,794.23
of,of,794.23,794.4
over,over,795.2,795.6700000000001
bravado,<unk>,795.67,796.2099999999999
ing,ing,796.21,796.4100000000001
um,um,796.73,797.23
tells,,,
Arthur,,,
like,like,797.89,798.17
oh,oh,798.6,798.97
like,like,798.97,799.2
I,i,799.84,800.0400000000001
could,could,800.04,800.4
beat,beat,800.58,800.8100000000001
you,you,800.809999,800.929999
up,up,800.929999,801.0999989999999
with,with,801.099999,801.319999
like,like,801.32,801.5300000000001
less,less,801.54,801.9399999999999
than,than,802.05,802.41
a,a,802.49,802.59
sword,sword,802.59,802.95
or,or,802.95,803.1
whatever,whatever,803.37,803.74
he,he,803.74,803.87
had,had,803.87,804.03
said,said,804.03,804.36
So,so,804.78,805.02
Arthur,arthur,805.02,805.17
throws,throws,805.3399999999999,805.5999999999999
him,him,805.5999999999999,805.77
like,like,805.77,806.06
this,this,806.2099999999999,806.55
not,not,806.7099999999999,806.91
sure,sure,806.91,806.9599999999999
what,what,806.9599999999999,806.99
the,the,807.16,807.29
term,term,807.29,807.64
is,is,807.639999,807.829999
for,for,807.839999,808.079999
it,it,808.08,808.23
but,but,808.58,808.83
the,the,809.08,809.6700000000001
like,like,809.690001,809.970001
stick,stick,809.98,810.24
with,with,810.24,810.38
a,a,810.379999,810.439999
chain,chain,810.440001,810.7800010000001
on,on,810.779999,810.879999
the,the,810.89,811.08
end,end,811.08,811.3100000000001
that,that,811.33,811.58
you,you,812.1,812.1800000000001
kind,kind,812.18,812.3599999999999
of,of,812.36,812.52
whoop,whoop,812.52,812.74
around,around,812.74,813.12
to,to,813.25,813.33
hurt,hurt,813.33,813.51
people,people,813.57,813.95
So,so,814.53,814.68
Arthur,arthur,814.68,814.9899999999999
comes,comes,814.99,815.2
after,after,815.2,815.45
him,him,815.45,815.62
with,with,815.62,815.77
one,one,815.77,815.89
of,of,815.89,816.01
those,those,816.01,816.28
and,and,816.31,816.52
at,at,816.52,816.63
first,first,816.63,816.85
Merlin,merlin,816.85,817.19
is,is,817.19,817.35
like,like,817.37,817.59
super,super,817.59,817.86
clumsy,clumsy,817.86,818.37
all,all,818.65,818.8
he,he,818.8,818.9
can,can,818.9,819.0
do,do,819.0,819.14
is,is,819.139999,819.289999
run,run,819.29,819.4699999999999
away,away,819.469999,819.9399990000001
There,there,820.32,820.35
are,are,820.36,820.5
like,like,820.5,820.72
portions,portions,820.73,821.11
of,of,821.11,821.22
the,the,821.219999,821.2899990000001
town,town,821.29,821.6999999999999
kind,kind,821.809999,822.029999
of,of,822.03,822.1
getting,getting,822.11,822.34
destroyed,destroyed,822.34,822.97
Um,um,823.37,823.64
yeah,yeah,825.24,825.69
he,he,825.83,826.49
like,like,826.82,827.12
it’s,it's,827.789999,827.999999
very,very,828.0,828.24
busy,busy,828.24,828.66
out,out,828.66,828.79
so,,,
he’s,,,
