to,to,82.4,82.5
comment,comment,82.5,82.89
on,on,83.0,83.13
this,this,83.13,83.16
latest,latest,83.259999,83.649999
attack,attack,83.69,84.14999999999999
And,and,85.049999,85.199999
he,he,85.2,85.32000000000001
says,says,85.33,85.55
Yes,yes,85.59,85.95
I,i,86.53999999999999,86.64999999999999
would,would,86.65,86.84
care,care,86.839999,87.00999900000001
to,to,87.009999,87.099999
comment,comment,87.099999,87.719999
screw,screw,88.32,88.91
you,you,89.289999,89.629999
And,and,90.5,90.64
now,now,90.64,90.76
I,i,90.76,90.88000000000001
race,race,90.88,91.25999999999999
back,back,91.27,91.5
to,to,91.5,91.62
the,the,91.62,91.7
newsroom,newsroom,91.7,92.08
with,with,92.1,92.28
my,my,92.28,92.45
scoop,scoop,92.48,92.87
and,and,92.87,92.99000000000001
I,i,92.99,93.05999999999999
find,find,93.06,93.28
the,the,93.28,93.42
editor,editor,93.42,93.87
He’s,he's,94.2,94.37
a,a,94.37,94.41000000000001
guy,guy,94.41,94.66
named,named,94.66,94.96
Jim,jim,95.04,95.31
Dwyer,<unk>,95.55,95.99
He’s,he's,95.99,96.19
a,a,96.19,96.28
senior,senior,96.3,96.67999999999999
and,and,96.68,96.80000000000001
he’s,he's,96.8,96.96
a,a,96.96,97.02999999999999
big,big,97.13,97.33999999999999
guy,guy,97.34,97.61
and,and,97.62,97.66000000000001
he’s,he's,97.67,97.87
going,going,97.87,97.97
to,to,97.97,98.03999999999999
go,go,98.03999999999999,98.25999999999999
on,on,98.26,98.46000000000001
to,to,98.46000000000001,98.56
win,win,98.559999,98.699999
a,a,98.7,98.75
Pulitzer,pulitzer,98.75,99.12
Prize,prize,99.12,99.45
So,so,99.639999,99.829999
I,i,99.83,99.96
tell,tell,99.98,100.17
him,him,100.17,100.24
what,what,100.24,100.38
I’ve,i've,100.38,100.47
seen,seen,100.559999,100.73999900000001
and,and,100.74,100.86
I,i,100.86,100.92999999999999
pitch,pitch,100.929999,101.179999
him,him,101.179999,101.27999899999999
my,my,101.28,101.45
story,story,101.48,101.95
And,and,102.179999,102.30999899999999
he,he,102.309999,102.419999
says,says,103.769999,103.799999
Dean,dean,103.799999,103.829999
McGowan,,,
that,that,104.63,104.8
guy’s,guy's,104.799999,104.949999
a,a,104.95,105.08
dick,dick,105.179999,105.269999
Write,write,105.9,106.18
it,it,106.18,106.32000000000001
up,up,106.32,106.49
And,and,107.219999,107.359999
now,now,107.359999,107.479999
I’m,i'm,107.48,107.62
pounding,pounding,107.619999,108.079999
out,out,108.09,108.18
my,my,108.18,108.21000000000001
story,story,108.35,108.85
and,and,109.17,109.29
I,i,109.289999,109.41999899999999
know,know,109.43,109.7
it’s,it's,109.7,109.9
good,good,109.9,110.21000000000001
But,but,111.22,111.4
then,then,111.4,111.56
I,i,111.56,111.66
start,start,111.66,112.11
to,to,112.16,112.31
make,make,112.31,112.59
it,it,112.62,112.80000000000001
better,better,113.65,114.22
by,by,115.46,115.69
adding,adding,115.71,116.03999999999999
an,an,116.03999999999999,116.13999999999999
element,element,116.17,116.69
of,of,117.639999,117.829999
embellishment,embellishment,117.83,118.46
Now,now,118.75,119.03
reporters,reporters,119.15,119.78
call,call,119.84,120.11
this,this,120.11,120.33
making,making,121.11,121.63
stuff,stuff,121.63,121.94999999999999
up,up,122.0,122.25
and,and,122.94,123.21
they,they,123.21000000000001,123.50000000000001
they,they,123.589999,123.809999
recommend,recommend,123.809999,124.359999
